"Aktarılan Hizmetler","Anahtar Uzunluğu","Ağ Adresi","Ağ Hesap Adı","Ağ Hesap Etki Alanı","Bağlantı Noktası","Bağlantılı Oturum Açma Kimliği",ComputerName,"Ek_Bilgi",EventCode,EventType,Guid,"Güvenlik Kimliği","Hedef Hesap Adı","Hedef Hesap Etki Alanı","Hedef Sunucu Adı","Hesap Adı","Hesap Etki Alanı",HostUrl,IMPHASH,"Kaynak Ağ Adresi","Kaynak Bağlantı Noktası",Keywords,"Kimlik Doğrulama Paketi","Kimliğe Bürünme Düzeyi","Kısıtlanmış Yönetici Modu",LogName,MD5,Message,Name,"Okuma İşlemi",OpCode,"Oturum Açma GUID'si","Oturum Açma Kimliği","Oturum Açma Türü","Oturum Açma İşlemi","Oturum Türü","Paket Adı (yalnızca NTLM)",ProcessID,RecordNumber,SHA1,SHA256,"Sanal_Hesap",SourceName,SystemTime,TaskCategory,ThreadID,Type,UserID,"Yükseltilmiş Belirteç",ZoneId,"_raw","_time",count,eventtype,host,index,linecount,maxLines,outputMode,punct,source,sourcetype,"splunk_server","splunk_server_group","technique_id","technique_name",timeFormat,xmlns,"Çağıran İş İstasyonu","İş İstasyonu Adı","İşlem Adı","İşlem Kimliği"
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:50:02.0019790Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:50:02.0019790Z'/><EventRecordID>94482</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:50:02.001</Data><Data Name='ProcessGuid'>{d65c0252-2c0e-6718-580b-000000002400}</Data><Data Name='ProcessId'>8176</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:50:02.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:56.9976029Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:56.9976029Z'/><EventRecordID>94481</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:56.996</Data><Data Name='ProcessGuid'>{d65c0252-2c12-6718-5a0b-000000002400}</Data><Data Name='ProcessId'>4060</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:56.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:56.5305554Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:56.5305554Z'/><EventRecordID>94480</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:56.527</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:56.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:55.0789115Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:55.0789115Z'/><EventRecordID>94479</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:55.075</Data><Data Name='ProcessGuid'>{d65c0252-1ff4-6718-460a-000000002400}</Data><Data Name='ProcessId'>7372</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:55.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:54.2466678Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:54.2466678Z'/><EventRecordID>94478</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:54.242</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:54.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:50.9459071Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:50.9459071Z'/><EventRecordID>94477</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:50.942</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:50.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:44.3353359Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:44.3353359Z'/><EventRecordID>94475</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:44.330</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:44.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:44.2151996Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:44.2151996Z'/><EventRecordID>94474</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:44.213</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:44.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:44.0934193Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:44.0934193Z'/><EventRecordID>94473</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:44.092</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:44.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,,,,,,,,,,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,,,,,"'2024-10-22T22:49:39.4462083Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>13</EventID><Version>2</Version><Level>4</Level><Task>13</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:49:39.4462083Z'/><EventRecordID>94472</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='EventType'>SetValue</Data><Data Name='UtcTime'>2024-10-22 22:49:39.445</Data><Data Name='ProcessGuid'>{d65c0252-1212-6718-b807-000000002400}</Data><Data Name='ProcessId'>8476</Data><Data Name='Image'>C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='TargetObject'>HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-1320782582-4191448823-1366989374-1104\\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe</Data><Data Name='Details'>Binary Data</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:49:39.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,"B7A4477FA36E2E5287EE76AC4AFCB05B</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft",,,,,,,,84F942C1A4BD60C94EBEC6643E0216C9,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,633C92F5A5000CDE3235C7FDC306B2B04C501C48,BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,,,"'2024-10-22T22:48:02.0625960Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>7</EventID><Version>3</Version><Level>4</Level><Task>7</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:48:02.0625960Z'/><EventRecordID>94471</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>technique_id=T1053,technique_name=Scheduled Task</Data><Data Name='UtcTime'>2024-10-22 22:48:02.061</Data><Data Name='ProcessGuid'>{d65c0252-2ba0-6718-370b-000000002400}</Data><Data Name='ProcessId'>6408</Data><Data Name='Image'>C:\Windows\System32\taskhostw.exe</Data><Data Name='ImageLoaded'>C:\Windows\System32\taskschd.dll</Data><Data Name='FileVersion'>10.0.19041.3636 (WinBuild.160101.0800)</Data><Data Name='Description'>Task Scheduler COM API</Data><Data Name='Product'>Microsoft® Windows® Operating System</Data><Data Name='Company'>Microsoft Corporation</Data><Data Name='OriginalFileName'>taskschd.dll</Data><Data Name='Hashes'>SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft Windows</Data><Data Name='SignatureStatus'>Valid</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:48:02.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,T1053,Scheduled,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
,,,,,,,,,,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,,,,"22019FF0DD6B140CC5C75C9E26641C22</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft",,,,,,,,B4826ABFB7EA0D3F4F6D6BB9EF6BD420,,"'Microsoft-Windows-Sysmon'",,,,,,,,,"'3768'",,D79447E28B131505B29B00A7E2CFDE43351BECAF,1318F1E47221367D55DA458AA2776233A78F30722DD5B02BC7CAC9828F212330,,,"'2024-10-22T22:45:32.3209676Z'",,"'4756'",,"'S-1-5-18'",,,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>7</EventID><Version>3</Version><Level>4</Level><Task>7</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2024-10-22T22:45:32.3209676Z'/><EventRecordID>94443</EventRecordID><Correlation/><Execution ProcessID='3768' ThreadID='4756'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>target-PC.furkan.local</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>-</Data><Data Name='UtcTime'>2024-10-22 22:45:32.319</Data><Data Name='ProcessGuid'>{d65c0252-2b0c-6718-1c0b-000000002400}</Data><Data Name='ProcessId'>5396</Data><Data Name='Image'>C:\Windows\System32\smartscreen.exe</Data><Data Name='ImageLoaded'>C:\Windows\System32\urlmon.dll</Data><Data Name='FileVersion'>11.00.19041.4894 (WinBuild.160101.0800)</Data><Data Name='Description'>OLE32 Extensions for Win32</Data><Data Name='Product'>Internet Explorer</Data><Data Name='Company'>Microsoft Corporation</Data><Data Name='OriginalFileName'>UrlMon.dll</Data><Data Name='Hashes'>SHA1=D79447E28B131505B29B00A7E2CFDE43351BECAF,MD5=B4826ABFB7EA0D3F4F6D6BB9EF6BD420,SHA256=1318F1E47221367D55DA458AA2776233A78F30722DD5B02BC7CAC9828F212330,IMPHASH=22019FF0DD6B140CC5C75C9E26641C22</Data><Data Name='Signed'>true</Data><Data Name='Signature'>Microsoft Windows</Data><Data Name='SignatureStatus'>Valid</Data><Data Name='User'>FURKAN\bsever</Data></EventData></Event>","2024-10-22T22:45:32.000+0000",,,"TARGET-PC",endpoint,1,,,"<_='://../////'><><_='--'_='{----}'/><></><></><><","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational","XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",splunk,,,,,"'http://schemas.microsoft.com/win/2004/08/events/event'",,,,
